Date;Open;High;Low;Close;Volume
20101012;0;0;0;0;0
20101013;0,088;0,075;0,129;0,055;-0,276
20101014;0,04;-0,019;0,001;0;-0,884
20101015;0,002;0,039;0,011;0,039;3,762
20101018;0,042;0,002;0,036;0,002;-0,847
20101019;-0,008;0,01;0,025;-0,011;0,645
20101020;-0,011;-0,01;-0,036;0;0,254
20101021;0,008;-0,011;0,022;-0,013;-0,138
20101022;-0,016;0,009;-0,001;0,022;-0,274
20101025;0,003;0,003;0,003;0,003;-0,594
20101026;0,022;0,037;0,022;0,037;0,025
20101027;0,04;0;0,005;0;-0,941
20101028;0,013;0,025;0,047;0,027;49,377
20101029;0,004;-0,006;0,005;-0,006;-0,931
20101102;-0,003;-0,005;-0,003;-0,005;27,357
20101103;-0,044;0;-0,044;0;-0,957
20101104;0,012;-0,024;0,012;-0,027;1,455
20101105;0,008;0,025;0,008;0,028;3,482
20101108;0,018;0;0,018;0;-0,991
20101109;0,005;0;0,005;0;0,42
20101110;-0,018;-0,003;-0,033;-0,003;4,014
20101112;-0,009;-0,01;0,005;-0,01;0,849
20101115;-0,007;-0,006;-0,009;-0,02;-0,49
20101116;-0,004;-0,021;0;-0,007;-0,892
20101117;-0,006;0,025;-0,007;0,025;66,339
20101118;0,031;0;0,001;-0,023;-0,132
20101119;-0,01;0,003;0,005;0,018;0,328
20101122;-0,026;-0,006;-0,01;-0,01;-0,616
20101123;-0,024;-0,012;-0,024;0;0,262
20101124;0,04;0,005;0,04;0,005;-0,486
20101125;-0,012;0,011;-0,012;0,011;-0,03
20101126;-0,002;-0,016;-0,002;-0,016;-0,931
20101129;0;0,005;-0,003;-0,022;50,823
20101130;-0,003;0;0;0,027;-0,92
20101201;0,027;0;-0,008;-0,001;-0,777
20101202;-0,004;-0,004;0,031;-0,003;1,115
20101203;-0,044;-0,001;-0,046;-0,001;5,509
20101206;0,032;-0,001;0,003;-0,001;1,785
20101207;0,013;0;0,009;-0,001;0,012
20101208;-0,001;0;0,01;0,001;-0,615
20101209;-0,004;-0,004;0,021;-0,004;-0,609
20101210;-0,016;-0,016;-0,019;-0,019;1,935
20101213;-0,011;-0,011;-0,008;-0,008;-0,967
20101214;-0,021;-0,021;-0,026;-0,026;0,77
20101215;-0,022;-0,022;-0,03;-0,018;5,87
20101216;-0,006;-0,002;-0,032;-0,001;0,149
20101217;0,004;0,002;0,022;0,001;-0,502
20101222;-0,025;-0,025;-0,003;-0,026;-0,703
20101223;-0,002;-0,003;-0,03;-0,007;5,595
20101227;-0,045;-0,006;-0,018;0;1,787
20101228;0,013;0,028;0,006;0,028;7,762
20101229;0,051;-0,006;0,012;-0,007;-0,969
20101231;-0,027;0,01;0,018;0,01;14,022
20110103;-0,017;-0,001;-0,017;-0,001;-0,967
20110104;0;-0,025;0;-0,025;0,044
20110105;-0,011;-0,034;-0,011;-0,034;0,338
20110107;-0,008;0,006;-0,015;0,006;2,519
20110110;-0,001;-0,02;0,006;-0,02;-0,959
20110111;0;0,044;0;0,044;-0,885
20110112;0,02;-0,022;0;-0,028;47,889
20110118;-0,053;-0,053;-0,052;-0,065;3,266
20110119;-0,007;-0,007;0,011;0,012;-0,949
20110121;-0,061;-0,006;-0,061;-0,006;12,75
20110124;-0,02;-0,056;-0,02;-0,075;-0,912
20110125;0,007;0;0,007;0,02;19,776
20110126;0,006;0,013;0,007;0,013;-0,893
20110127;0;0,009;-0,003;0,009;1,335
20110128;0,03;0;0,033;0;-0,38
20110201;-0,003;-0,003;-0,022;-0,022;57,621
20110202;-0,02;0,029;-0,007;0,031;2,671
20110203;0,046;0,016;0,04;0,035;-0,949
20110204;0,02;0,006;0,013;-0,019;-0,873
20110207;-0,019;-0,024;-0,006;-0,006;0,524
20110208;0;0,022;0,004;0,029;2,846
20110209;0,041;0,019;0,043;0,019;-0,98
20110210;-0,021;-0,012;-0,021;-0,021;10,339
20110211;0,019;0,009;0,019;0,019;0,686
20110215;0;0,001;-0,061;-0,018;3,781
20110216;-0,018;0,011;0,046;0,017;2,457
20110217;0,024;-0,007;0,024;0,007;-1
20110218;0;0,013;0;0,013;70,2
20110221;0,013;0;0,013;0;-0,638
20110222;0;0,006;0;0,006;0,597
20110223;0,006;0,012;0,006;0,012;7,252
20110224;0,012;0,005;0,011;0,005;-0,276
20110225;-0,003;-0,008;-0,017;-0,011;-0,177
20110228;0,006;0,006;-0,006;0,006;-0,693
20110301;-0,012;-0,012;0,015;-0,009;-0,926
20110302;-0,009;0;-0,009;0;2,826
20110303;-0,006;-0,015;-0,006;-0,015;2,534
20110304;0,012;0,012;-0,012;0;0,559
20110307;-0,018;-0,018;-0,025;-0,006;0,326
20110308;-0,018;0,005;0,013;0,005;2,613
20110309;0,007;-0,016;0,007;-0,016;-0,571
20110310;0;0,002;0;0,002;-0,624
20110311;0,002;0,009;0,002;0,009;1,112
20110314;-0,003;-0,009;-0,028;-0,009;-0,259
20110315;-0,022;-0,003;0,003;-0,003;-0,676
20110316;0,022;0,003;0,022;0,003;1,832
20110317;0,006;0,009;0,006;0,009;-0,788
20110318;0;0,018;0;0,018;8,465
20110321;0,031;0,007;0;-0,011;-0,22
20110322;-0,018;-0,018;0,012;0;-0,86
20110324;-0,012;-0,012;-0,018;-0,012;1,864
20110325;-0,009;-0,009;-0,006;-0,012;-0,033
20110328;0;0;-0,006;-0,006;1,147
20110329;-0,021;-0,009;-0,012;0;-0,952
20110330;0,012;0;0,012;0;16,294
20110331;-0,004;0;-0,004;-0,001;0,019
20110401;-0,021;-0,019;-0,028;-0,018;-0,035
20110404;-0,093;0,018;-0,087;-0,003;0,055
20110405;0,095;-0,028;0,084;-0,006;-0,126
20110406;-0,026;-0,029;-0,052;-0,035;1,21
20110407;-0,007;-0,007;0,031;0;-0,935
20110408;-0,017;0;-0,017;0;3,882
20110411;0,017;0;0,017;0;-0,377
20110412;0;0;0;0;-0,714
20110413;0,017;0,017;0,017;0,017;1,682
20110414;-0,016;-0,016;-0,016;-0,016;0,232
20110415;-0,039;-0,007;-0,083;-0,008;9,89
20110418;0,032;-0,001;0,036;-0,021;-0,865
20110419;0,001;0,001;0,025;0,023;-0,844
20110420;-0,044;0;-0,027;0;4,78
20110421;0,046;0;0,049;0;2,661
20110427;-0,02;0;-0,02;0;-0,944
20110429;0,021;0,04;0,021;0,04;28,746
20110502;0,008;-0,031;0,007;-0,032;-0,742
20110504;-0,001;-0,001;-0,033;-0,033;0,263
20110506;-0,043;-0,025;-0,01;0,009;-0,236
20110509;0,01;-0,009;0,01;-0,009;-0,75
20110510;-0,01;-0,01;-0,014;-0,014;1,028
20110511;0,01;0,01;0,014;0,014;-0,756
20110513;0;0;-0,02;-0,02;-0,611
20110516;-0,028;-0,001;-0,008;0,02;2,238
20110517;0;-0,027;-0,043;-0,034;9,75
20110518;-0,021;0;-0,026;0,007;-0,079
20110519;-0,022;-0,043;0,027;-0,043;-0,997
20110520;0,026;0,026;0,026;0,026;0
20110523;0;0;0;0;1,5
20110524;0,004;0,004;0,004;0,004;36,2
20110525;-0,072;-0,007;-0,079;-0,007;1,134
20110526;0;-0,011;0;-0,011;0,126
20110527;0,047;-0,011;0,004;-0,011;1,463
20110530;0,022;0,022;0,074;0,022;-0,998
20110531;-0,087;-0,008;-0,091;-0,008;1949
20110601;0;-0,055;0,004;-0,08;-0,868
20110602;0,079;0,052;-0,016;-0,016;0,883
20110603;-0,081;-0,081;-0,016;0,003;3,519
20110606;0,004;0,004;-0,004;-0,01;-0,863
20110607;0,071;0,071;0,054;0,039;-0,903
20110608;-0,025;-0,025;-0,02;0,016;5,31
20110609;0,008;0,008;-0,044;-0,015;-0,191
20110610;-0,015;-0,015;0,079;0,012;3,598
20110613;-0,004;0,038;0;0,042;-0,5
20110614;0,027;-0,015;-0,004;-0,015;0,037
20110615;0;0;0,031;0;0,317
20110616;-0,023;-0,023;-0,023;-0,023;-0,957
20110617;0,019;0,019;-0,062;-0,001;13,925
20110620;-0,093;-0,038;-0,045;-0,103;27,945
20110621;0,06;-0,001;0,061;0,094;-0,997
20110622;-0,001;-0,001;0,03;-0,001;-0,947
20110624;-0,011;-0,011;-0,02;-0,018;97,333
20110627;-0,007;-0,007;-0,062;0;0
20110628;0,019;0,019;0,067;0;-0,759
20110629;-0,019;-0,019;-0,08;-0,025;12,577
20110630;-0,017;0;0,046;0,025;4,253
20110701;0,016;0;0,038;0;-0,905
20110704;0,001;0;-0,087;0;0,122
20110705;-0,001;0,024;0,096;0,024;0,42
20110706;0,001;0;0,001;0;-0,289
20110707;-0,024;-0,008;-0,024;-0,008;0,092
20110708;0,033;-0,008;0,033;-0,008;-0,268
20110711;-0,083;-0,026;-0,083;-0,027;0,502
20110712;0;-0,023;-0,004;-0,023;0,832
20110713;0,036;-0,002;-0,052;-0,09;1,53
